,NAICS.id,YEAR.id,ESTAB,CERT,DOCKET,ACTIVE,CHANGEC1,CHANGEC2,CHANGEC3,CHANGEC4,CHANGEC5,CHARTER,CLCODE,CMSA_NO,DENOVO,FDICDBS,FED,FED_RSSD,FEDCHRTR,IBA,INACTIVE,INSTCRCD,INSBIF,INSCOML,INSDIF,INSFDIC,INSSAIF,INSSAVE,MSA_NO,NEWCERT,OAKAR,OTSDIST,QBPRCOML,STCHRTR,SASSER,STCNTY,STNUM,SUPRV_FD,OCCDIST,UNINUM,ULTCERT,CFPBFLAG,REGAGENT2,CERTCONS,PARCERT,FORM31,HCTMULT,INSTAG,MUTUAL,RSSDHCR,STMULT,SUBCHAPS,TRUST,SPECGRP,TRACT,CSA_NO,CSA_FLG,CBSA_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_MICRO_FLG,CBSA_DIV_NO,CBSA_DIV_FLG,CB
0,0,2016,7296,26722,0,0,230,0,0,0,0,0,21,70,0,2,2,91914,0,0,1,0,1,1,0,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,35803,26722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
1,0,2016,7296,33188,0,1,0,0,0,0,0,0,21,70,0,2,2,1494914,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,46425,33188,0,0,0,0,0,0,0,0,3107964,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
2,0,2016,7296,33688,0,0,240,410,0,0,0,0,52,70,0,2,2,358019,0,1,1,0,1,0,0,1,0,0,5600,0,0,1,1,1,0,36061,36,14,1,47772,33688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
3,0,2016,7296,19287,0,0,223,0,0,0,0,15428,3,70,0,2,2,36812,1,0,1,0,1,1,0,1,0,0,5600,22398,0,1,1,0,0,36061,36,2,1,13100,22398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
4,0,2016,7296,34542,0,0,223,0,0,0,0,0,21,70,0,2,2,2668459,0,0,1,0,0,1,1,1,0,0,5600,23301,0,1,1,1,0,36061,36,2,1,59049,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
5,0,2016,7296,24918,0,0,223,0,0,0,0,0,21,70,0,2,2,327613,0,0,1,0,1,1,0,1,0,0,5600,27530,0,1,1,1,0,36061,36,2,1,17272,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
6,0,2016,7296,24920,0,1,0,0,0,0,0,0,21,70,0,2,2,384018,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,17274,24920,0,0,0,0,0,0,0,0,5309306,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,0
7,0,2016,7296,622,9297,1,810,0,0,0,0,0,21,70,0,2,2,661308,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,413,622,0,0,0,0,0,0,0,0,4400336,1,0,1,4,1,408,1,35620,35620,1,0,35614,1,0
8,0,2016,7296,26722,0,0,230,0,0,0,0,0,21,70,0,2,2,91914,0,0,1,0,1,1,0,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,35803,26722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
9,0,2016,7296,33188,0,1,0,0,0,0,0,0,21,70,0,2,2,1494914,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,46425,33188,0,0,0,0,0,0,0,0,3107964,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
10,0,2016,7296,33688,0,0,240,410,0,0,0,0,52,70,0,2,2,358019,0,1,1,0,1,0,0,1,0,0,5600,0,0,1,1,1,0,36061,36,14,1,47772,33688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
11,0,2016,7296,19287,0,0,223,0,0,0,0,15428,3,70,0,2,2,36812,1,0,1,0,1,1,0,1,0,0,5600,22398,0,1,1,0,0,36061,36,2,1,13100,22398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
12,0,2016,7296,34542,0,0,223,0,0,0,0,0,21,70,0,2,2,2668459,0,0,1,0,0,1,1,1,0,0,5600,23301,0,1,1,1,0,36061,36,2,1,59049,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
13,0,2016,7296,24918,0,0,223,0,0,0,0,0,21,70,0,2,2,327613,0,0,1,0,1,1,0,1,0,0,5600,27530,0,1,1,1,0,36061,36,2,1,17272,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
14,0,2016,7296,24920,0,1,0,0,0,0,0,0,21,70,0,2,2,384018,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,17274,24920,0,0,0,0,0,0,0,0,5309306,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,0
15,0,2016,7296,622,9297,1,810,0,0,0,0,0,21,70,0,2,2,661308,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,413,622,0,0,0,0,0,0,0,0,4400336,1,0,1,4,1,408,1,35620,35620,1,0,35614,1,0
16,0,2016,7296,26722,0,0,230,0,0,0,0,0,21,70,0,2,2,91914,0,0,1,0,1,1,0,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,35803,26722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
17,0,2016,7296,33188,0,1,0,0,0,0,0,0,21,70,0,2,2,1494914,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,46425,33188,0,0,0,0,0,0,0,0,3107964,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
18,0,2016,7296,33688,0,0,240,410,0,0,0,0,52,70,0,2,2,358019,0,1,1,0,1,0,0,1,0,0,5600,0,0,1,1,1,0,36061,36,14,1,47772,33688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
19,0,2016,7296,19287,0,0,223,0,0,0,0,15428,3,70,0,2,2,36812,1,0,1,0,1,1,0,1,0,0,5600,22398,0,1,1,0,0,36061,36,2,1,13100,22398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
20,0,2016,7296,34542,0,0,223,0,0,0,0,0,21,70,0,2,2,2668459,0,0,1,0,0,1,1,1,0,0,5600,23301,0,1,1,1,0,36061,36,2,1,59049,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
21,0,2016,7296,24918,0,0,223,0,0,0,0,0,21,70,0,2,2,327613,0,0,1,0,1,1,0,1,0,0,5600,27530,0,1,1,1,0,36061,36,2,1,17272,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
22,0,2016,7296,24920,0,1,0,0,0,0,0,0,21,70,0,2,2,384018,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,17274,24920,0,0,0,0,0,0,0,0,5309306,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,0
23,0,2016,7296,622,9297,1,810,0,0,0,0,0,21,70,0,2,2,661308,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,413,622,0,0,0,0,0,0,0,0,4400336,1,0,1,4,1,408,1,35620,35620,1,0,35614,1,0
24,0,2016,7296,26722,0,0,230,0,0,0,0,0,21,70,0,2,2,91914,0,0,1,0,1,1,0,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,35803,26722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
25,0,2016,7296,33188,0,1,0,0,0,0,0,0,21,70,0,2,2,1494914,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,46425,33188,0,0,0,0,0,0,0,0,3107964,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
26,0,2016,7296,33688,0,0,240,410,0,0,0,0,52,70,0,2,2,358019,0,1,1,0,1,0,0,1,0,0,5600,0,0,1,1,1,0,36061,36,14,1,47772,33688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
27,0,2016,7296,19287,0,0,223,0,0,0,0,15428,3,70,0,2,2,36812,1,0,1,0,1,1,0,1,0,0,5600,22398,0,1,1,0,0,36061,36,2,1,13100,22398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
28,0,2016,7296,34542,0,0,223,0,0,0,0,0,21,70,0,2,2,2668459,0,0,1,0,0,1,1,1,0,0,5600,23301,0,1,1,1,0,36061,36,2,1,59049,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
29,0,2016,7296,24918,0,0,223,0,0,0,0,0,21,70,0,2,2,327613,0,0,1,0,1,1,0,1,0,0,5600,27530,0,1,1,1,0,36061,36,2,1,17272,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
30,0,2016,7296,24920,0,1,0,0,0,0,0,0,21,70,0,2,2,384018,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,17274,24920,0,0,0,0,0,0,0,0,5309306,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,0
31,0,2016,7296,622,9297,1,810,0,0,0,0,0,21,70,0,2,2,661308,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,413,622,0,0,0,0,0,0,0,0,4400336,1,0,1,4,1,408,1,35620,35620,1,0,35614,1,0
32,0,2016,7296,26722,0,0,230,0,0,0,0,0,21,70,0,2,2,91914,0,0,1,0,1,1,0,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,35803,26722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
33,0,2016,7296,33188,0,1,0,0,0,0,0,0,21,70,0,2,2,1494914,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,46425,33188,0,0,0,0,0,0,0,0,3107964,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
34,0,2016,7296,33688,0,0,240,410,0,0,0,0,52,70,0,2,2,358019,0,1,1,0,1,0,0,1,0,0,5600,0,0,1,1,1,0,36061,36,14,1,47772,33688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
35,0,2016,7296,19287,0,0,223,0,0,0,0,15428,3,70,0,2,2,36812,1,0,1,0,1,1,0,1,0,0,5600,22398,0,1,1,0,0,36061,36,2,1,13100,22398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
36,0,2016,7296,34542,0,0,223,0,0,0,0,0,21,70,0,2,2,2668459,0,0,1,0,0,1,1,1,0,0,5600,23301,0,1,1,1,0,36061,36,2,1,59049,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
37,0,2016,7296,24918,0,0,223,0,0,0,0,0,21,70,0,2,2,327613,0,0,1,0,1,1,0,1,0,0,5600,27530,0,1,1,1,0,36061,36,2,1,17272,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
38,0,2016,7296,24920,0,1,0,0,0,0,0,0,21,70,0,2,2,384018,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,17274,24920,0,0,0,0,0,0,0,0,5309306,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,0
39,0,2016,7296,622,9297,1,810,0,0,0,0,0,21,70,0,2,2,661308,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,413,622,0,0,0,0,0,0,0,0,4400336,1,0,1,4,1,408,1,35620,35620,1,0,35614,1,0
40,0,2016,7296,26722,0,0,230,0,0,0,0,0,21,70,0,2,2,91914,0,0,1,0,1,1,0,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,35803,26722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
41,0,2016,7296,33188,0,1,0,0,0,0,0,0,21,70,0,2,2,1494914,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,46425,33188,0,0,0,0,0,0,0,0,3107964,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
42,0,2016,7296,33688,0,0,240,410,0,0,0,0,52,70,0,2,2,358019,0,1,1,0,1,0,0,1,0,0,5600,0,0,1,1,1,0,36061,36,14,1,47772,33688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
43,0,2016,7296,19287,0,0,223,0,0,0,0,15428,3,70,0,2,2,36812,1,0,1,0,1,1,0,1,0,0,5600,22398,0,1,1,0,0,36061,36,2,1,13100,22398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
44,0,2016,7296,34542,0,0,223,0,0,0,0,0,21,70,0,2,2,2668459,0,0,1,0,0,1,1,1,0,0,5600,23301,0,1,1,1,0,36061,36,2,1,59049,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
45,0,2016,7296,24918,0,0,223,0,0,0,0,0,21,70,0,2,2,327613,0,0,1,0,1,1,0,1,0,0,5600,27530,0,1,1,1,0,36061,36,2,1,17272,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
46,0,2016,7296,24920,0,1,0,0,0,0,0,0,21,70,0,2,2,384018,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,17274,24920,0,0,0,0,0,0,0,0,5309306,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,0
47,0,2016,7296,622,9297,1,810,0,0,0,0,0,21,70,0,2,2,661308,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,413,622,0,0,0,0,0,0,0,0,4400336,1,0,1,4,1,408,1,35620,35620,1,0,35614,1,0
48,0,2016,7296,26722,0,0,230,0,0,0,0,0,21,70,0,2,2,91914,0,0,1,0,1,1,0,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,35803,26722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
49,0,2016,7296,33188,0,1,0,0,0,0,0,0,21,70,0,2,2,1494914,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,46425,33188,0,0,0,0,0,0,0,0,3107964,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
50,0,2016,7296,33688,0,0,240,410,0,0,0,0,52,70,0,2,2,358019,0,1,1,0,1,0,0,1,0,0,5600,0,0,1,1,1,0,36061,36,14,1,47772,33688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
51,0,2016,7296,19287,0,0,223,0,0,0,0,15428,3,70,0,2,2,36812,1,0,1,0,1,1,0,1,0,0,5600,22398,0,1,1,0,0,36061,36,2,1,13100,22398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
52,0,2016,7296,34542,0,0,223,0,0,0,0,0,21,70,0,2,2,2668459,0,0,1,0,0,1,1,1,0,0,5600,23301,0,1,1,1,0,36061,36,2,1,59049,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
53,0,2016,7296,24918,0,0,223,0,0,0,0,0,21,70,0,2,2,327613,0,0,1,0,1,1,0,1,0,0,5600,27530,0,1,1,1,0,36061,36,2,1,17272,26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
54,0,2016,7296,24920,0,1,0,0,0,0,0,0,21,70,0,2,2,384018,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,17274,24920,0,0,0,0,0,0,0,0,5309306,1,0,0,4,0,408,1,35620,35620,1,0,35614,1,0
55,0,2016,7296,622,9297,1,810,0,0,0,0,0,21,70,0,2,2,661308,0,0,0,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,413,622,0,0,0,0,0,0,0,0,4400336,1,0,1,4,1,408,1,35620,35620,1,0,35614,1,0
56,0,2016,2998,32209,8003,1,470,0,0,0,0,708003,33,70,0,2,2,562076,1,0,0,0,0,0,1,1,0,1,5600,0,0,1,1,0,0,36061,36,2,1,45043,32209,0,0,0,0,0,0,0,0,0,0,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
57,0,2016,2998,33678,0,0,223,999,0,0,0,0,52,70,0,2,2,257318,0,1,1,0,1,0,0,1,0,0,5600,589,0,1,1,1,0,36061,36,2,1,47762,57890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
58,0,2016,2998,19736,0,0,223,0,0,0,0,0,21,70,0,2,2,714811,0,0,1,0,0,1,1,1,0,0,5600,32469,0,1,1,1,0,36061,36,2,1,13532,31628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
59,0,2016,2998,32209,8003,1,470,0,0,0,0,708003,33,70,0,2,2,562076,1,0,0,0,0,0,1,1,0,1,5600,0,0,1,1,0,0,36061,36,2,1,45043,32209,0,0,0,0,0,0,0,0,0,0,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
60,0,2016,2998,33678,0,0,223,999,0,0,0,0,52,70,0,2,2,257318,0,1,1,0,1,0,0,1,0,0,5600,589,0,1,1,1,0,36061,36,2,1,47762,57890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
61,0,2016,2998,19736,0,0,223,0,0,0,0,0,21,70,0,2,2,714811,0,0,1,0,0,1,1,1,0,0,5600,32469,0,1,1,1,0,36061,36,2,1,13532,31628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
62,0,2016,2998,32209,8003,1,470,0,0,0,0,708003,33,70,0,2,2,562076,1,0,0,0,0,0,1,1,0,1,5600,0,0,1,1,0,0,36061,36,2,1,45043,32209,0,0,0,0,0,0,0,0,0,0,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
63,0,2016,2998,33678,0,0,223,999,0,0,0,0,52,70,0,2,2,257318,0,1,1,0,1,0,0,1,0,0,5600,589,0,1,1,1,0,36061,36,2,1,47762,57890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
64,0,2016,2998,19736,0,0,223,0,0,0,0,0,21,70,0,2,2,714811,0,0,1,0,0,1,1,1,0,0,5600,32469,0,1,1,1,0,36061,36,2,1,13532,31628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
65,0,2016,2998,32209,8003,1,470,0,0,0,0,708003,33,70,0,2,2,562076,1,0,0,0,0,0,1,1,0,1,5600,0,0,1,1,0,0,36061,36,2,1,45043,32209,0,0,0,0,0,0,0,0,0,0,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
66,0,2016,2998,33678,0,0,223,999,0,0,0,0,52,70,0,2,2,257318,0,1,1,0,1,0,0,1,0,0,5600,589,0,1,1,1,0,36061,36,2,1,47762,57890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
67,0,2016,2998,19736,0,0,223,0,0,0,0,0,21,70,0,2,2,714811,0,0,1,0,0,1,1,1,0,0,5600,32469,0,1,1,1,0,36061,36,2,1,13532,31628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
68,0,2016,2998,32209,8003,1,470,0,0,0,0,708003,33,70,0,2,2,562076,1,0,0,0,0,0,1,1,0,1,5600,0,0,1,1,0,0,36061,36,2,1,45043,32209,0,0,0,0,0,0,0,0,0,0,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
69,0,2016,2998,33678,0,0,223,999,0,0,0,0,52,70,0,2,2,257318,0,1,1,0,1,0,0,1,0,0,5600,589,0,1,1,1,0,36061,36,2,1,47762,57890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
70,0,2016,2998,19736,0,0,223,0,0,0,0,0,21,70,0,2,2,714811,0,0,1,0,0,1,1,1,0,0,5600,32469,0,1,1,1,0,36061,36,2,1,13532,31628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
71,0,2016,2998,32209,8003,1,470,0,0,0,0,708003,33,70,0,2,2,562076,1,0,0,0,0,0,1,1,0,1,5600,0,0,1,1,0,0,36061,36,2,1,45043,32209,0,0,0,0,0,0,0,0,0,0,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
72,0,2016,2998,33678,0,0,223,999,0,0,0,0,52,70,0,2,2,257318,0,1,1,0,1,0,0,1,0,0,5600,589,0,1,1,1,0,36061,36,2,1,47762,57890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
73,0,2016,2998,19736,0,0,223,0,0,0,0,0,21,70,0,2,2,714811,0,0,1,0,0,1,1,1,0,0,5600,32469,0,1,1,1,0,36061,36,2,1,13532,31628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
74,0,2016,2998,32209,8003,1,470,0,0,0,0,708003,33,70,0,2,2,562076,1,0,0,0,0,0,1,1,0,1,5600,0,0,1,1,0,0,36061,36,2,1,45043,32209,0,0,0,0,0,0,0,0,0,0,0,0,4,0,408,1,35620,35620,1,0,35614,1,1
75,0,2016,2998,33678,0,0,223,999,0,0,0,0,52,70,0,2,2,257318,0,1,1,0,1,0,0,1,0,0,5600,589,0,1,1,1,0,36061,36,2,1,47762,57890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
76,0,2016,2998,19736,0,0,223,0,0,0,0,0,21,70,0,2,2,714811,0,0,1,0,0,1,1,1,0,0,5600,32469,0,1,1,1,0,36061,36,2,1,13532,31628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
77,0,2016,4300,29003,2750,0,211,999,999,350,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,33226,0,1,1,0,0,36061,36,2,1,41837,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
78,0,2016,4300,33226,9020,0,217,360,0,0,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,16049,0,1,1,0,0,36061,36,2,1,46664,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
79,0,2016,4300,29003,2750,0,211,999,999,350,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,33226,0,1,1,0,0,36061,36,2,1,41837,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
80,0,2016,4300,33226,9020,0,217,360,0,0,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,16049,0,1,1,0,0,36061,36,2,1,46664,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
81,0,2016,4300,29003,2750,0,211,999,999,350,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,33226,0,1,1,0,0,36061,36,2,1,41837,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
82,0,2016,4300,33226,9020,0,217,360,0,0,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,16049,0,1,1,0,0,36061,36,2,1,46664,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
83,0,2016,4300,29003,2750,0,211,999,999,350,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,33226,0,1,1,0,0,36061,36,2,1,41837,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
84,0,2016,4300,33226,9020,0,217,360,0,0,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,16049,0,1,1,0,0,36061,36,2,1,46664,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
85,0,2016,4300,29003,2750,0,211,999,999,350,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,33226,0,1,1,0,0,36061,36,2,1,41837,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
86,0,2016,4300,33226,9020,0,217,360,0,0,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,16049,0,1,1,0,0,36061,36,2,1,46664,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
87,0,2016,4300,29003,2750,0,211,999,999,350,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,33226,0,1,1,0,0,36061,36,2,1,41837,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
88,0,2016,4300,33226,9020,0,217,360,0,0,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,16049,0,1,1,0,0,36061,36,2,1,46664,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
89,0,2016,4300,29003,2750,0,211,999,999,350,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,33226,0,1,1,0,0,36061,36,2,1,41837,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
90,0,2016,4300,33226,9020,0,217,360,0,0,0,0,38,70,0,2,2,879671,1,0,1,0,0,0,0,1,1,1,5600,16049,0,1,1,0,0,36061,36,2,1,46664,58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
91,0,2016,1600,21790,0,0,240,999,0,0,0,0,13,70,0,2,2,929400,0,0,1,0,1,1,0,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,15093,21790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
92,0,2016,1600,640,0,0,223,0,0,0,0,0,13,70,0,2,2,958615,0,0,1,0,1,1,0,1,0,0,5600,21844,0,1,1,1,0,36061,36,2,1,421,21843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
93,0,2016,1600,34958,15358,0,240,0,0,0,0,0,33,70,0,2,2,2814591,1,0,1,0,0,0,1,1,0,1,5600,0,0,1,1,0,0,36061,36,2,1,62132,34958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
94,0,2016,1600,26508,0,0,240,410,0,0,0,0,21,70,0,2,2,66015,0,0,1,0,0,1,1,1,0,0,5600,0,0,1,1,1,0,36061,36,2,1,33210,26508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,35620,35620,1,0,35614,1,0
